text,file_name,contextual_chunk
"{'event_name': 'Reading Day', 'date': 'Tuesday, December 11', 'time': 'All Day'}",combined_events,"Reading Day is an event held on Tuesday, December 11, all day long."
"{'event_name': 'Reading Day', 'date': 'Friday, December 14', 'time': 'All Day'}",combined_events,"Reading Day is an event held on Friday, December 14, all day long."
"{'event_name': 'Reading Day', 'date': 'April 30, 2025', 'time': 'All Day'}",combined_events,"Reading Day on April 30, 2025, is an all-day event."
"{'event_name': 'Semester & Mini-2 Faculty Course Evaluations close', 'date': 'Saturday, December 15', 'time': 'All Day'}",combined_events,"Faculty course evaluations for Semester & Mini-2 close on Saturday, December 15."
"{'event_name': 'Make-Up Final Exams', 'date': 'Sunday, December 16', 'time': 'All Day'}",combined_events,"Make-Up Final Exams scheduled for Sunday, December 16, all day."
"{'event_name': '(Men’s Basketball) Washington & Jefferson vs. Carnegie Mellon', 'date': 'Monday, December 17', 'time': 'Noon-3 p.m.'}",combined_events,"Men's basketball game between Washington & Jefferson and Carnegie Mellon scheduled for noon to 3 p.m. on Monday, December 17."
"{'event_name': '(Women’s Basketball) La Roche vs. Carnegie Mellon', 'date': 'Monday, December 17', 'time': '2-5 p.m.'}",combined_events,"Women's basketball game between La Roche and Carnegie Mellon scheduled for 2-5 p.m. on Monday, December 17."
"{'event_name': 'Final Grades Due by', 'date': 'Tuesday, December 18', 'time': 'All Day'}",combined_events,"Final grades due by Tuesday, December 18, all day."
"{'event_name': 'Yalda Night', 'date': 'Thursday, December 20', 'time': 'All Day'}",combined_events,"Yalda Night is an annual festival celebrated on Thursday, December 20th, lasting the entire day."
"{'event_name': 'Yule', 'date': 'Friday, December 21', 'time': 'All Day'}",combined_events,"It's Yule, a holiday celebrated on Friday, December 21, all day."
"{'event_name': 'Nativity Fast', 'date': 'Sunday, December 23', 'time': 'Midnight'}",combined_events,Christmas Eve celebration at midnight
"{'event_name': 'Community Appreciation Day', 'date': 'Sunday, December 23', 'time': 'All Day'}",combined_events,"Community Appreciation Day is an event held on Sunday, December 23, all day long."
"{'event_name': 'University Closed', 'date': 'Monday, December 24 - Thursday, December 27', 'time': 'All Day'}",combined_events,University closed from Monday to Thursday due to holiday.
"{'event_name': 'University Closed', 'date': 'Sunday, December 30 - Monday, December 31', 'time': 'All Day'}",combined_events,"University closed on Sunday and Monday, December 30-31."
"{'event_name': 'University Closed', 'date': 'January 01, 2025', 'time': 'All Day'}",combined_events,"University closed on January 1, 2025, all day."
"{'event_name': 'Christmas / Feast of the Nativity', 'date': 'Tuesday, December 25', 'time': 'All Day'}",combined_events,"It's Christmas / Feast of the Nativity, all day on Tuesday, December 25."
"{'event_name': 'Hanukkah', 'date': 'Tuesday, December 25 - Monday, December 31', 'time': 'All Day'}",combined_events,"Hanukkah celebration from December 25 to December 31, all day."
"{'event_name': 'Hanukkah', 'date': 'January 01, 2025', 'time': 'All Day'}",combined_events,"Hanukkah celebration begins on January 1, 2025, spanning the entire day."
"{'event_name': 'Kwanzaa', 'date': 'Wednesday, December 26 - Monday, December 31', 'time': 'All Day'}",combined_events,Kwanzaa is a seven-day celebration from December 26 to December 31.
"{'event_name': 'University Closed', 'date': 'Friday, December 28', 'time': 'Midnight'}",combined_events,"University closed on Friday, December 28 at midnight."
"{'event_name': 'University Closed', 'date': 'January 02, 2025', 'time': 'Midnight'}",combined_events,"University closed due to an unspecified event on January 2, 2025, at midnight."
"{'event_name': 'New Year’s Eve', 'date': 'Monday, December 31', 'time': 'All Day'}",combined_events,"Summary: New Year's Eve celebration on Monday, December 31, all day long."
"{'event_name': 'Kwanzaa', 'date': 'January 01, 2025', 'time': 'Midnight'}",combined_events,"Kwanzaa begins on January 1, 2025, at midnight."
"{'event_name': 'New Year’s Day', 'date': 'January 01, 2025', 'time': 'All Day'}",combined_events,"It's New Year's Day, January 1, 2025, all day long."
"{'event_name': 'Hanukkah', 'date': 'January 02, 2025', 'time': 'Midnight'}",combined_events,"Hanukkah celebration on January 2, 2025, at midnight."
"{'event_name': 'Fall Deans’ Lists Posted', 'date': 'January 06, 2025', 'time': 'All Day'}",combined_events,"Fall deans' lists posted on January 6, 2025."
"{'event_name': 'Feast of the Epiphany / Día de los Reyes / Theophany of our Lord', 'date': 'January 06, 2025', 'time': 'All Day'}",combined_events,"The Feast of the Epiphany / Día de los Reyes / Theophany of our Lord is celebrated on January 6, 2025, all day long."
"{'event_name': '(Men’s Basketball) Dickinson vs. Carnegie Mellon', 'date': 'January 06, 2025', 'time': '2-5 p.m.'}",combined_events,"Men's basketball game between Dickinson and Carnegie Mellon scheduled for January 6, 2025, starting at 2:00 PM."
"{'event_name': 'Carnegie Mellon Chamber Series: Vadim Gluzman @ CMU!', 'date': 'January 11, 2025', 'time': '7:30-9:30 p.m.', 'location': 'Kresge Theatre, College of Fine Arts @ 5000 Forbes...'}",combined_events,"Carnegie Mellon Chamber Series featuring Vadim Gluzman at Kresge Theatre on January 11, 2025 from 7:30 to 9:30 p.m."
"{'event_name': 'First Day of Classes', 'date': 'January 13, 2025', 'time': 'All Day'}",combined_events,"First Day of Classes on January 13, 2025, spanning all day."
"{'event_name': 'Mahayana New Year', 'date': 'January 14, 2025', 'time': 'All Day'}",combined_events,"The document is about the Mahayana New Year celebration on January 14, 2025, which spans the entire day."
"{'event_name': 'Mini-3 add, audit & tuition adjustment drop deadline', 'date': 'January 17, 2025', 'time': 'All Day'}",combined_events,"Drop deadline for Mini-3 add, audit, and tuition adjustments extended to January 17, 2025."
"{'event_name': '(M. Swimming and Diving) CMU Time Trials', 'date': 'January 18, 2025', 'time': 'All Day'}",combined_events,"CMU Time Trials event takes place on January 18, 2025, all day."
"{'event_name': '(W. Swimming and Diving) CMU Time Trials', 'date': 'January 18, 2025', 'time': 'All Day'}",combined_events,"CMU Time Trials event takes place on January 18, 2025, all day."
"{'event_name': 'Martin Luther King Day; No Classes & University Closed', 'date': 'January 20, 2025', 'time': 'All Day'}",combined_events,"Martin Luther King Day is observed with no classes and all universities closed on January 20, 2025."
"{'event_name': 'Martin Luther King, Jr. Day', 'date': 'January 20, 2025', 'time': 'All Day'}",combined_events,"Martin Luther King, Jr. Day is observed on January 20, 2025, all day."
"{'event_name': '(Men’s Basketball) NYU vs. Carnegie Mellon', 'date': 'January 24, 2025', 'time': '5:30-8:30 p.m.'}",combined_events,"NYU vs. Carnegie Mellon men's basketball game scheduled for January 24, 2025 from 5:30 to 8:30 p.m."
"{'event_name': '(Women’s Basketball) NYU vs. Carnegie Mellon', 'date': 'January 24, 2025', 'time': '7:30-10:30 p.m.'}",combined_events,"NYU vs. Carnegie Mellon women's basketball game scheduled for January 24, 2025 from 7:30 to 10:30 p.m."
"{'event_name': 'Carnegie Mellon Contemporary Ensemble', 'date': 'January 25, 2025', 'time': '8-10 p.m.', 'location': 'Kresge Theatre, College of Fine Arts @ 5000 Forbes...'}",combined_events,"Carnegie Mellon Contemporary Ensemble concert on January 25, 2025 at Kresge Theatre."
"{'event_name': '(Women’s Tennis) Duquesne vs. Carnegie Mellon', 'date': 'January 25, 2025', 'time': 'All Day'}",combined_events,"Women's tennis match between Duquesne and Carnegie Mellon scheduled for January 25, 2025, all day."
"{'event_name': '(Women’s Basketball) Brandeis vs. Carnegie Mellon', 'date': 'January 26, 2025', 'time': 'Noon-3 p.m.'}",combined_events,"Brandeis vs. Carnegie Mellon women's basketball game scheduled for January 26, 2025, from noon to 3 p.m."
"{'event_name': '(Men’s Basketball) Brandeis vs. Carnegie Mellon', 'date': 'January 26, 2025', 'time': '2-5 p.m.'}",combined_events,"Brandeis vs. Carnegie Mellon men's basketball game scheduled for January 26, 2025 at 2:50 p.m."
"{'event_name': 'Semester add, audit & tuition adjustment drop deadline', 'date': 'January 27, 2025', 'time': 'All Day'}",combined_events,"Deadline for adding a semester, auditing, and tuition adjustments drops on January 27, 2025."
"{'event_name': 'Lunar New Year', 'date': 'January 29, 2025', 'time': 'All Day'}",combined_events,"Lunar New Year celebration on January 29, 2025, spanning all day."
"{'event_name': 'Carnegie Mellon Opera: Alcina', 'date': 'January 30 - February 01, 2025', 'time': '8-10 p.m.', 'location': 'Philip Chosky Theater, Purnell Center for the Arts...'}",combined_events,"Carnegie Mellon Opera presents ""Alcina"" from January 30 to February 1, 2025, at Philip Chosky Theater in Purnell Center for the Arts."
"{'event_name': '(M. Swimming and Diving) Western PA Invitational', 'date': 'January 31 - February 01, 2025', 'time': 'All Day'}",combined_events,"Western Pennsylvania Invitational swimming and diving meet held January 31-February 1, 2025, all day."
"{'event_name': '(W. Swimming and Diving) Western PA Invitational', 'date': 'January 31 - February 01, 2025', 'time': 'All Day'}",combined_events,"Western Pennsylvania Invitational swimming and diving meet held January 31-February 1, 2025."
"{'event_name': '(Men’s Tennis) Allegheny vs. Carnegie Mellon', 'date': 'February 01, 2025', 'time': 'All Day'}",combined_events,"A men's tennis match between Allegheny and Carnegie Mellon scheduled for February 1, 2025, all day."
"{'event_name': '(Women’s Tennis) Indiana (PA) vs. Carnegie Mellon', 'date': 'February 01, 2025', 'time': 'All Day'}",combined_events,"Women's tennis match between Indiana (PA) and Carnegie Mellon scheduled for February 1, 2025, all day."
"{'event_name': '(Women’s Tennis) Slippery Rock vs. Carnegie Mellon', 'date': 'February 01, 2025', 'time': 'All Day'}",combined_events,"Slippery Rock vs. Carnegie Mellon women's tennis match scheduled for February 1, 2025, all day."
"{'event_name': 'Black History Month', 'date': 'February 01 - February 27, 2025', 'time': 'All Day'}",combined_events,"Black History Month is observed from February 1 to February 27, 2025, spanning all day."
"{'event_name': 'Imbolc or St. Brigid’s Day', 'date': 'February 01, 2025', 'time': 'All Day'}",combined_events,"Imbolc or St. Brigid's Day falls on February 1, 2025, spanning the entire day."
"{'event_name': 'Carnegie Mellon Opera: Alcina', 'date': 'February 02, 2025', 'time': '2-4 p.m.', 'location': 'Philip Chosky Theater, Purnell Center for the Arts...'}",combined_events,Summary: A Carnegie Mellon Opera event featuring Alcina at the Philip Chosky Theater in February 2025 from 2-4 p.m.
"{'event_name': 'Mini-3 course drop deadline; withdrawal grade assigned after this date', 'date': 'February 05, 2025', 'time': 'All Day'}",combined_events,Mini-3 course drop deadline and withdrawal grade assignment after this date.
"{'event_name': '(Men’s Basketball) Emory vs. Carnegie Mellon', 'date': 'February 07, 2025', 'time': '5:30-8:30 p.m.'}",combined_events,"Emory vs. Carnegie Mellon men's basketball game scheduled for February 7, 2025, from 5:30 to 8:30 p.m."
"{'event_name': '(Women’s Basketball) Emory vs. Carnegie Mellon', 'date': 'February 07, 2025', 'time': '7:30-10:30 p.m.'}",combined_events,"Women's basketball game between Emory and Carnegie Mellon scheduled for February 7, 2025, from 7:30 to 10:30 p.m."
"{'event_name': '(Women’s Basketball) Rochester vs. Carnegie Mellon', 'date': 'February 09, 2025', 'time': 'Noon-3 p.m.'}",combined_events,"Women's basketball game between Rochester and Carnegie Mellon scheduled for February 9, 2025, from noon to 3 p.m."
"{'event_name': '(Men’s Basketball) Rochester vs. Carnegie Mellon', 'date': 'February 09, 2025', 'time': '2-5 p.m.'}",combined_events,"Rochester vs. Carnegie Mellon men's basketball game scheduled for February 9, 2025 at 2:50 p.m."
