text,contextual_chunk
"{'date': 'Sep 12, 2024 | 12:30 pm - 1:30 pm', 'description': 'Join us for a fun and engaging social program.', 'category': 'Community,, Free event', 'venue': 'Carnegie Library of Pittsburgh Downtown 612 Smithfield St Pittsburgh, PA 15222', 'more_details': '', 'event_name': 'Library Lounge: Gaming'}",A free community event at the Carnegie Library of Pittsburgh Downtown featuring a gaming lounge.
"{'date': 'Feb 8, 2024 - Feb 11, 2024', 'description': 'The Pack is back and on a roll from our Lookout Tower to your city!', 'category': 'Entertainment,, Family', 'venue': 'Benedum Center 7th St and Penn Ave Pittsburgh, PA 15222', 'more_details': ""Mayor Goodway is getting everything shipshape for a big Pirate Day celebration in Adventure Bay. When Cap’n Turbot falls into a dark and mysterious cavern, it’s PAW Patrol to the rescue! Chase, Marshall, Rubble, Skye, Rocky and Zuma save Cap'n Turbot and discover a secret pirate treasure map that leads them on an epic adventure. Things get ruff when Mayor Humdinger wants to find the treasure first for Foggy Bottom. The pups need all paws on deck for this pirate adventure, including help from the newest pup who’s all ears…Tracker! Using their heroic rescue skills, problem solving and teamwork, the pups set sail to save the day. No job is too big, no pirate pup is too small!"", 'event_name': 'PAW Patrol Live! ""Great Pirate Adventure""'}","PAW Patrol Live! ""Great Pirate Adventure"" is a family event featuring the adventures of the PAW Patrol pups in a pirate-themed celebration."
"{'date': 'Feb 8, 2024 | 6:00 pm - 9:30 pm', 'description': 'Join us for the launch of the Carnegie Connectors opens in a new window, a new membership for young professionals at the Carnegie Museums of Pittsburgh.', 'category': 'Community,, Workshops & Classes', 'venue': 'Carnegie Science Center 1 Allegheny Ave Pittsburgh, PA 15212', 'more_details': 'For this special evening, take a journey back in time with stories of real people told through authentic artifacts and immersive environments at TITANIC: The Artifact Exhibition. Allow your imagination to transport you to the “Ship of Dreams” from its construction to life on board, to the infamous sinking through dramatic room re-creations and 154 authentic artifacts. Read the heart-bounding ice warnings leading up to a simulated iceberg chilled to the temperature of the water the night of the disaster. Touch the iceberg and marvel at items honorably and carefully recovered from the Titanic wreck site, about 12,500 feet below sea level. Enjoy complimentary drinks, light bites, activities and more. Costumes are encouraged! This event is free for Carnegie Connectors Young Professionals Members, and $35 for other membership levels and nonmembers. *You must be 21 years of age or older to attend this event. Valid ID is required for entry.', 'event_name': 'Carnegie Connectors Young Professionals TITANIC: The Artifact Exhibition'}","The Carnegie Connectors Young Professionals TITANIC: The Artifact Exhibition is a special event at the Carnegie Museums of Pittsburgh, featuring immersive exhibits and activities related to the Titanic."
"{'date': 'Feb 7, 2024 | 5:30 pm - 8:00 pm', 'description': 'Join the African American Program for a free virtual screening of “Through a Lens Darkly: Black Photographers and the Emergence of a People.”', 'category': 'Arts + Culture,, Film & Movies,, Free event,, Online & Virtual Events', 'venue': 'Virtual Event', 'more_details': 'Presented as part of the From Slavery to Freedom Film Series, “Through a Lens Darkly: Black Photographers and the Emergence of a People” explores the role of photography in shaping the identity, aspirations, and social emergence of African Americans, from slavery to today. Deborah Willis , Ph.D. , photo historian and author of “Reflections in Black,” the book which the film is based upon, will join the broadcast following the screening to discuss the movie. Willis is a MacArthur Genius Fellow and a Guggenheim Fellow, a New York University (NYU) Professor and Chair of the Department of Photography & Imaging at the Tisch School of the Arts, and the director of NYU’s Center for Black Visual Culture/Institute for African American Affairs. Her research examines photography’s multifaceted histories, visual culture, contemporary women photographers, and beauty. The From Slavery to Freedom Film Series is presented by the History Center’s African American Program and is supported by Highmark and Allegheny Health Network .', 'event_name': 'From Slavery to Freedom Film Series: Through a Lens Darkly'}","A free virtual screening of ""Through a Lens Darkly: Black Photographers and the Emergence of a People"" as part of the From Slavery to Freedom Film Series, featuring Deborah Willis discussing the film."
"{'date': 'Feb 7, 2024 | 12:00 pm - 1:00 pm', 'description': 'Learn how to use First Research to find industry information that is essential if you are preparing a business plan.', 'category': 'Free event,, Online & Virtual Events,, Workshops & Classes', 'venue': 'Carnegie Library Pittsburgh 612 Smithfield St Pittsburgh, PA 15222', 'more_details': '', 'event_name': 'Industry Research'}",A free online workshop on using First Research to gather essential industry information for business planning.
"{'date': 'Feb 7, 2024 | 11:00 am - 2:00 pm', 'description': 'Neighborhood Legal Services works to promote fairness in the civil justice system, regardless of how much money you have', 'category': 'Community,, Free event,, Workshops & Classes', 'venue': 'Carnegie Library Pittsburgh 612 Smithfield St Pittsburgh, PA 15222', 'more_details': 'Neighborhoodâ€™s Legal Literacy presentations provide information on civil legal issues.', 'event_name': 'Neighborhood Legal Services Presents: Legal Literacy'}",Neighborhood Legal Services offers free workshops on civil legal issues at the Carnegie Library Pittsburgh.
"{'date': 'Apr 9, 2024 | 12:00 pm - 1:00 pm', 'description': 'Neighborhood Legal Services works to promote fairness in the civil justice system, regardless of how much money you have.', 'category': 'Community,, Free event,, Workshops & Classes', 'venue': 'Carnegie Library Pittsburgh 612 Smithfield St Pittsburgh, PA 15222', 'more_details': 'Neighborhoodâ€™s Legal Literacy presentations provide information on civil legal issues. Recommended for adults.', 'event_name': 'Neighborhood Legal Services Presents: Legal Literacy'}",Neighborhood Legal Services offers free workshops on civil legal issues for adults.
"{'date': 'Feb 7, 2024 - Feb 8, 2024', 'description': 'Representatives from schools across the country come together to present their educational options and encourage students and attendees to join their institutions.', 'category': 'Convention', 'venue': 'David L. Lawrence Convention Center 1000 Fort Dusquene Boulevard Pittsburgh, PA 15222', 'more_details': '', 'event_name': '2024 College Fair'}","2024 College Fair is an educational convention held at the David L. Lawrence Convention Center in Pittsburgh, PA, where representatives from various schools showcase their options and encourage students to join their institutions."
"{'date': 'Feb 7, 2024 | 10:00 am - 11:30 am', 'description': 'Introduction to ramps.', 'category': 'Family,, Workshops & Classes', 'venue': 'Carnegie Science Center 1 Allegheny Ave Pittsburgh, PA 15212', 'more_details': 'We will provide materials for your early learner to discover if an object rolls orÂ slides.', 'event_name': 'Preschool Adventures: Ready, Set, Roll'}",A preschool workshop introducing ramps and their properties.
"{'date': 'Feb 6, 2024 | 7:00 pm - 10:00 pm', 'description': '', 'category': 'Sports + Recreation', 'venue': 'PPG Paints Arena 1001 Fifth Ave Pittsburgh, PA 15219', 'more_details': '', 'event_name': 'Penguins vs. Jets'}","Penguins vs. Jets hockey game scheduled for February 6, 2024 at PPG Paints Arena in Pittsburgh."
"{'date': 'Feb 6, 2024 | 5:00 pm - 7:00 pm', 'description': 'Salsamba is a Latin jazz quintet that blends the traditions of American jazz with the spicy rhythms of Cuba, Brazil and the Caribbean.', 'category': 'Arts + Culture,, Free event,, Music', 'venue': 'Greer Cabaret Theater 655 Penn Ave Pittsburgh, PA 15222', 'more_details': 'The group, capable of many musical moods, entertains its listeners with percussive and melodic improvisation of the highest quality. Based in Pittsburgh, Salsamba performs at clubs, festivals and colleges throughout the United States and have opened for many national and international stars including Latin jazz king Tito Puente, guitarists John Scofield and Stanley Jordan, steel drum player Andy Narell and flutist Dave Vallentin. Salsamba has released six critically-praised and commercially-successful CDs, and have been featured performers on National Public Radioâ€™s American Jazz Radio Festival, which airs nationwide on over 125 stations.', 'event_name': 'Salsamba'}","Salsamba is a Latin jazz quintet blending American jazz with Cuban, Brazilian, and Caribbean rhythms, performing at clubs, festivals, and colleges across the United States."
"{'date': 'Feb 6, 2024 | 12:00 pm - 2:00 pm', 'description': 'Join us for a movie screening.', 'category': 'Film & Movies,, Free event', 'venue': 'Carnegie Library Pittsburgh 612 Smithfield St Pittsburgh, PA 15222', 'more_details': 'This event is part of our Black History Month 2024 programming.', 'event_name': 'Library Lounge: Movie Matinee: Till'}",A movie screening at Carnegie Library Pittsburgh as part of Black History Month 2024.
"{'date': 'Feb 5, 2024 | 8:30 pm - 11:30 pm', 'description': '', 'category': 'Entertainment,, Music', 'venue': 'PPG Paints Arena 1001 Fifth Ave Pittsburgh, PA 15219', 'more_details': '', 'event_name': 'Madonna: The Celebration Tour'}","Madonna's ""The Celebration Tour"" concert event."
"{'date': 'Feb 5, 2024 | 11:30 am - 1:00 pm', 'description': 'PHLF docents are on hand to tell you the story of the former Allegheny County Jail.', 'category': 'Free event,, Tours', 'venue': 'The Jail Museum 440 Ross St Pittsburgh, PA 15219', 'more_details': 'Open on the first and third Mondays of the month except on Court holidays. Visit at your convenience between 11:30 a.m. and 1:00 p.m. Cost: Free PHLF docents are on hand to tell you the story of the former Allegheny County Jail. Completed in 1886 to the designs of Boston architect H. H. Richardson, it closed on July 27, 1995. The building was then renovated between 1995 and 2001 and adapted for a new use as the Family Division of the Allegheny County Court of Common Pleas. Working with the leadership of Allegheny County and with funding from the Drue Heinz Trust, our organization coordinated with the former jail’s Deputy Warden Ed Urban and the Allegheny County Juvenile Court to preserve one portion of the cell blocks of the historic jail to create the Old Allegheny County Jail Museum. The Jail Museum, which is located in Downtown— at 440 Ross Street, Pittsburgh, PA 15219— opened in 2005. To access the Museum: Enter the Family Court building through the main entrance on Ross Street. You will then be processed through a security checkpoint. The use of cameras is NOT permitted. For further information––or to double-check that the Jail Museum will be open on a particular Monday, contact Mary Lu Denny: at marylu@phlf.org or call 412-471-5808, ext. 527.', 'event_name': 'Visit The Old Allegheny County Jail and Museum'}","PHLF docents tell the story of the former Allegheny County Jail, now a museum in Pittsburgh."
"{'date': 'Mar 18, 2024 | 11:30 am - 1:00 pm', 'description': 'PHLF docents are on hand to tell you the story of the former Allegheny County Jail', 'category': 'Free event,, Tours', 'venue': 'Old Allegheny County Jail Museum 440 Ross St Pittsburgh, PA 15219', 'more_details': 'Completed in 1886 to the designs of Boston architect H. H. Richardson, it closed on July 27, 1995. The building was then renovated between 1995 and 2001 and adapted for a new use as the Family Division of the Allegheny County Court of Common Pleas. Working with the leadership of Allegheny County and with funding from the Drue Heinz Trust, our organization coordinated with the former jail’s Deputy Warden Ed Urban and the Allegheny County Juvenile Court to preserve one portion of the cell blocks of the historic jail to create the Old Allegheny County Jail Museum. The Jail Museum, which is located in Downtown— at 440 Ross Street, Pittsburgh, PA 15219— opened in 2005. To access the Museum: Enter the Family Court building through the main entrance on Ross Street. You will then be processed through a security checkpoint. The use of cameras is NOT permitted. For further information––or to double-check that the Jail Museum will be open on a particular Monday, contact Mary Lu Denny: at marylu@phlf.org or call 412-471-5808, ext. 527.', 'event_name': 'Visit The Old Allegheny County Jail and Museum'}","A free event to visit the Old Allegheny County Jail and Museum, which tells the story of the former jail and its transformation into a museum."
